source_file,incident_id,field,proposed_value,confidence,rationale
data/t3_split.csv,82,t3_split,T3a,high,incident families app=[content-moderation] harm=[misinformation-content|service-quality]; filing matched app=[content-moderation] harm=[misinformation-content]
data/t3_split.csv,1101,t3_split,T3b,medium,incident families app=[generative-llm|recommender-ranking] harm=[]; filing matched app=[generative-llm|recommender-ranking] harm=[]
data/t3_split.csv,1106,t3_split,T3b,medium,incident families app=[generative-llm] harm=[misinformation-content]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1108,t3_split,T3b,medium,incident families app=[generative-llm] harm=[misinformation-content]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1123,t3_split,T3b,medium,incident families app=[generative-llm] harm=[]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1128,t3_split,T3b,low,incident families app=[generative-llm] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1157,t3_split,T3b,medium,incident families app=[generative-llm] harm=[harmful-content-minors|physical-safety]; filing matched app=[] harm=[harmful-content-minors|physical-safety]
data/t3_split.csv,1158,t3_split,T3b,medium,incident families app=[generative-llm] harm=[]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1159,t3_split,T3b,low,incident families app=[] harm=[service-quality]; filing matched app=[] harm=[]
data/t3_split.csv,1164,t3_split,T3b,low,incident families app=[generative-llm] harm=[service-quality]; filing matched app=[] harm=[]
data/t3_split.csv,1172,t3_split,T3b,medium,incident families app=[generative-llm] harm=[]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1173,t3_split,T3b,low,incident families app=[generative-llm] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1174,t3_split,T3b,medium,incident families app=[generative-llm] harm=[]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1176,t3_split,T3b,medium,incident families app=[generative-llm] harm=[physical-safety]; filing matched app=[] harm=[physical-safety]
data/t3_split.csv,1178,t3_split,T3b,low,incident families app=[generative-llm] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1179,t3_split,T3b,low,incident families app=[generative-llm] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1180,t3_split,T3a,high,incident families app=[generative-llm] harm=[physical-safety]; filing matched app=[generative-llm] harm=[physical-safety]
data/t3_split.csv,1181,t3_split,T3b,low,incident families app=[generative-llm] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1186,t3_split,T3b,low,incident families app=[generative-llm] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1187,t3_split,T3b,low,incident families app=[generative-llm|predictive-scoring] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1188,t3_split,T3b,low,incident families app=[generative-llm] harm=[misinformation-content|rights-legal]; filing matched app=[] harm=[]
data/t3_split.csv,1200,t3_split,T3a,high,incident families app=[generative-llm] harm=[harmful-content-minors]; filing matched app=[generative-llm] harm=[harmful-content-minors]
data/t3_split.csv,1205,t3_split,T3a,high,incident families app=[generative-llm|predictive-scoring] harm=[misinformation-content|service-quality]; filing matched app=[generative-llm] harm=[misinformation-content]
data/t3_split.csv,1210,t3_split,T3b,low,incident families app=[] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1211,t3_split,T3b,medium,incident families app=[] harm=[misinformation-content]; filing matched app=[] harm=[misinformation-content]
data/t3_split.csv,1218,t3_split,T3b,medium,incident families app=[generative-llm] harm=[]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1219,t3_split,T3a,high,incident families app=[content-moderation] harm=[harmful-content-minors|service-quality]; filing matched app=[content-moderation] harm=[harmful-content-minors|service-quality]
data/t3_split.csv,1223,t3_split,T3b,medium,incident families app=[generative-llm] harm=[]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1224,t3_split,T3b,medium,incident families app=[generative-llm] harm=[]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1247,t3_split,T3a,high,incident families app=[generative-llm|predictive-scoring] harm=[misinformation-content]; filing matched app=[generative-llm] harm=[misinformation-content]
data/t3_split.csv,1248,t3_split,T3a,high,incident families app=[generative-llm|predictive-scoring] harm=[misinformation-content]; filing matched app=[generative-llm|predictive-scoring] harm=[misinformation-content]
data/t3_split.csv,1251,t3_split,T3a,high,incident families app=[generative-llm|recommender-ranking] harm=[service-quality]; filing matched app=[generative-llm|recommender-ranking] harm=[service-quality]
data/t3_split.csv,1268,t3_split,T3b,low,incident families app=[] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1269,t3_split,T3a,high,incident families app=[autonomous-vehicle] harm=[physical-safety]; filing matched app=[autonomous-vehicle] harm=[physical-safety]
data/t3_split.csv,1277,t3_split,T3a,high,incident families app=[generative-llm] harm=[harmful-content-minors]; filing matched app=[generative-llm] harm=[harmful-content-minors]
data/t3_split.csv,1279,t3_split,T3b,low,incident families app=[generative-llm|predictive-scoring] harm=[misinformation-content|service-quality]; filing matched app=[] harm=[]
data/t3_split.csv,1300,t3_split,T3b,medium,incident families app=[autonomous-vehicle] harm=[physical-safety]; filing matched app=[] harm=[physical-safety]
data/t3_split.csv,1302,t3_split,T3a,high,incident families app=[content-moderation|generative-llm] harm=[misinformation-content]; filing matched app=[generative-llm] harm=[misinformation-content]
data/t3_split.csv,1316,t3_split,T3b,medium,incident families app=[generative-llm] harm=[misinformation-content]; filing matched app=[] harm=[misinformation-content]
data/t3_split.csv,1326,t3_split,T3a,high,incident families app=[autonomous-vehicle] harm=[service-quality]; filing matched app=[autonomous-vehicle] harm=[service-quality]
data/t3_split.csv,1333,t3_split,T3a,high,incident families app=[generative-llm] harm=[misinformation-content]; filing matched app=[generative-llm] harm=[misinformation-content]
data/t3_split.csv,1337,t3_split,T3b,medium,incident families app=[autonomous-vehicle] harm=[]; filing matched app=[autonomous-vehicle] harm=[]
data/t3_split.csv,1358,t3_split,T3b,low,incident families app=[] harm=[physical-safety]; filing matched app=[] harm=[]
data/t3_split.csv,1361,t3_split,T3a,high,incident families app=[autonomous-vehicle] harm=[harmful-content-minors|physical-safety]; filing matched app=[autonomous-vehicle] harm=[harmful-content-minors|physical-safety]
data/t3_split.csv,1369,t3_split,T3b,medium,incident families app=[generative-llm] harm=[]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1386,t3_split,T3b,low,incident families app=[] harm=[privacy-surveillance]; filing matched app=[] harm=[]
data/t3_split.csv,1393,t3_split,T3b,medium,incident families app=[generative-llm] harm=[]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1400,t3_split,T3b,low,incident families app=[generative-llm] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1414,t3_split,T3b,medium,incident families app=[generative-llm] harm=[]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1418,t3_split,T3b,low,incident families app=[] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1431,t3_split,T3a,high,incident families app=[generative-llm] harm=[harmful-content-minors|physical-safety|service-quality]; filing matched app=[generative-llm] harm=[harmful-content-minors|physical-safety|service-quality]
data/t3_split.csv,1433,t3_split,T3b,low,incident families app=[] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1471,t3_split,T3b,low,incident families app=[] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1492,t3_split,T3b,low,incident families app=[] harm=[harmful-content-minors|physical-safety]; filing matched app=[] harm=[]
data/t3_split.csv,1493,t3_split,T3a,high,incident families app=[generative-llm|predictive-scoring] harm=[misinformation-content|service-quality]; filing matched app=[generative-llm] harm=[misinformation-content]
data/t3_split.csv,1507,t3_split,T3a,high,incident families app=[generative-llm] harm=[privacy-surveillance]; filing matched app=[generative-llm] harm=[privacy-surveillance]
data/t3_split.csv,1510,t3_split,T3b,medium,incident families app=[generative-llm] harm=[]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1512,t3_split,T3b,low,incident families app=[generative-llm] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1523,t3_split,T3a,high,incident families app=[generative-llm] harm=[misinformation-content]; filing matched app=[generative-llm] harm=[misinformation-content]
data/t3_split.csv,1534,t3_split,T3b,medium,incident families app=[generative-llm] harm=[]; filing matched app=[generative-llm] harm=[]
data/t3_split.csv,1537,t3_split,T3a,high,incident families app=[autonomous-vehicle] harm=[physical-safety]; filing matched app=[autonomous-vehicle] harm=[physical-safety]
data/t3_split.csv,1539,t3_split,T3a,high,incident families app=[autonomous-vehicle] harm=[physical-safety]; filing matched app=[autonomous-vehicle] harm=[physical-safety]
data/t3_split.csv,1540,t3_split,T3b,medium,incident families app=[autonomous-vehicle] harm=[physical-safety]; filing matched app=[] harm=[physical-safety]
data/t3_split.csv,1541,t3_split,T3a,high,incident families app=[autonomous-vehicle] harm=[physical-safety]; filing matched app=[autonomous-vehicle] harm=[physical-safety]
data/t3_split.csv,1543,t3_split,T3b,medium,incident families app=[autonomous-vehicle] harm=[]; filing matched app=[autonomous-vehicle] harm=[]
data/t3_split.csv,1544,t3_split,T3b,medium,incident families app=[autonomous-vehicle] harm=[]; filing matched app=[autonomous-vehicle] harm=[]
data/t3_split.csv,1546,t3_split,T3b,low,incident families app=[] harm=[service-quality]; filing matched app=[] harm=[]
data/t3_split.csv,1547,t3_split,T3b,medium,incident families app=[autonomous-vehicle] harm=[]; filing matched app=[autonomous-vehicle] harm=[]
data/t3_split.csv,1552,t3_split,T3a,high,incident families app=[autonomous-vehicle] harm=[physical-safety]; filing matched app=[autonomous-vehicle] harm=[physical-safety]
data/t3_split.csv,1557,t3_split,T3b,medium,incident families app=[] harm=[misinformation-content]; filing matched app=[] harm=[misinformation-content]
data/t3_split.csv,1567,t3_split,T3a,high,incident families app=[robotics-automation] harm=[physical-safety|service-quality]; filing matched app=[robotics-automation] harm=[physical-safety]
data/t3_split.csv,1575,t3_split,T3b,low,incident families app=[] harm=[privacy-surveillance]; filing matched app=[] harm=[]
data/t3_split.csv,1583,t3_split,T3a,high,incident families app=[autonomous-vehicle] harm=[physical-safety]; filing matched app=[autonomous-vehicle] harm=[physical-safety]
data/t3_split.csv,1584,t3_split,T3b,low,incident families app=[predictive-scoring] harm=[]; filing matched app=[] harm=[]
data/t3_split.csv,1588,t3_split,T3b,low,incident families app=[] harm=[discrimination-bias]; filing matched app=[] harm=[]
data/t3_split.csv,1589,t3_split,T3b,medium,incident families app=[speech-nlp] harm=[]; filing matched app=[speech-nlp] harm=[]
data/t3_split.csv,1599,t3_split,T3b,medium,incident families app=[autonomous-vehicle|generative-llm] harm=[]; filing matched app=[autonomous-vehicle] harm=[]
data/t3_split.csv,1602,t3_split,T3b,medium,incident families app=[autonomous-vehicle] harm=[physical-safety]; filing matched app=[] harm=[physical-safety]
data/attribution.csv,82,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,84,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,81,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,83,attribution_basis,mentioned-only,low,comparative study or audit naming 2 listed vendors; no single deployment event attributable to this issuer
data/attribution.csv,97,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,92,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,89,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,105,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,113,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,102,attribution_basis,mentioned-only,low,comparative study or audit naming 5 listed vendors; no single deployment event attributable to this issuer
data/attribution.csv,116,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,129,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,144,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,160,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,161,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,168,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,153,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,145,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,141,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,125,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,156,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,143,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,157,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,139,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,142,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,149,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,124,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,159,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,127,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,163,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,203,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,213,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,175,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,178,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,220,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,221,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,181,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,209,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,215,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,208,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,211,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,187,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,218,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,197,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,230,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,228,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,240,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,271,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,268,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,255,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,253,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,256,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,265,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,278,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,275,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,285,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,293,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,347,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,350,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,291,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,292,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,318,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,319,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,305,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,282,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,313,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,333,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,304,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,331,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,337,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,348,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,311,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,317,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,303,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,343,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,281,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,322,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,364,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,367,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,393,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,363,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,400,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,395,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,354,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,353,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,362,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,359,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,372,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,386,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,389,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,398,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,399,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,401,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,360,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,414,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,415,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,416,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,417,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,419,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,427,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,431,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,434,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,436,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,446,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,447,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,459,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,460,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,463,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,465,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,467,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,468,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,470,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,471,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,473,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,475,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,477,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,489,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,501,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,503,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,504,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,511,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,522,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,525,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,528,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,533,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,534,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,539,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,540,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,549,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,550,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,552,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,553,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,554,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,560,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,563,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,570,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,571,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,574,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,576,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,578,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,580,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,581,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,583,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,587,attribution_basis,mentioned-only,low,comparative study or audit naming 4 listed vendors; no single deployment event attributable to this issuer
data/attribution.csv,591,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,595,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,596,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,608,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,609,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,612,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,614,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,620,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,621,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,622,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,623,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,637,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,638,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,640,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,645,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,646,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,647,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,654,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,655,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,674,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,684,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,686,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,693,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,696,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,700,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,707,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,710,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,711,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,712,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,714,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,718,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,723,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,726,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,731,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,733,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,734,attribution_basis,mentioned-only,low,comparative study or audit naming 3 listed vendors; no single deployment event attributable to this issuer
data/attribution.csv,743,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,744,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,748,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,750,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,758,attribution_basis,deployer-operator,medium,AIID arrays: role=deployer
data/attribution.csv,770,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,773,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,778,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,788,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,789,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,791,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,794,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,796,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,803,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,838,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,845,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,846,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,853,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,854,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,857,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,859,attribution_basis,mentioned-only,low,comparative study or audit naming 2 listed vendors; no single deployment event attributable to this issuer
data/attribution.csv,861,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,873,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,881,attribution_basis,mentioned-only,high,"the harm-producing system was Waymo's robotaxi (Alphabet); the Serve Robotics delivery bot was the object struck, so Serve is the harmed party rather than the developer or operator of the system that produced the harm"
data/attribution.csv,885,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,889,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,892,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,934,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,939,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,940,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,952,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,956,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,957,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,963,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,967,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,968,attribution_basis,mentioned-only,low,comparative study or audit naming 3 listed vendors; no single deployment event attributable to this issuer
data/attribution.csv,975,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,981,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,993,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,995,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,996,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,997,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1020,attribution_basis,platform-venue,medium,third-party-generated content or third-party misuse distributed through the issuer's platform; the harm-producing system was not the issuer's own deployment decision
data/attribution.csv,1040,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1097,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1101,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1106,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1108,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1123,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1128,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1157,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1158,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1159,attribution_basis,developer,medium,AIID arrays: role=developer
data/attribution.csv,1164,attribution_basis,both,medium,AIID arrays: role=both
data/attribution.csv,1172,attribution_basis,both,medium,AIID arrays: role=both
